Year,Month,Class,Threshold,Area_km2,Scope
2016,1,Pabna,-17,77.97249293249845,District
2016,1,Panchagarh,-17,6.2183197456916375,District
2016,1,Patuakhali,-17,101.94601348105456,District
2016,1,Pirojpur,-17,76.62179952272714,District
2016,1,Rajbari,-17,83.55785510245597,District
2016,1,Rajshahi_Division,-17,268.17072844864805,Division
2016,1,Rajshahi_District,-17,7.405639139204197,District
2016,1,Rangamati,-17,291.15300111502376,District
2016,1,Rangpur_Division,-17,486.3201612566945,Division
2016,1,Rangpur_District,-17,202.10863547815185,District
2016,1,Satkhira,-17,203.49902252270869,District
2016,1,Shariatpur,-17,123.93688016724988,District
2016,1,Sherpur,-17,2.831141373563113,District
2016,1,Sirajganj,-17,227.6341137402576,District
2016,1,Sunamganj,-17,264.9016285578316,District
2016,1,Sylhet_Division,-17,387.70635678498,Division
2016,1,Sylhet_District,-17,59.53558976755514,District
2016,1,Tangail,-17,66.3356810278914,District
2016,1,Thakurgaon,-17,3.4827465446040136,District
2016,2,Bagerhat,-16,161.46579520282253,District
2016,2,Bandarban,-16,2.7145259344937185,District
2016,2,Bangladesh,-16,5693.217579856013,National
2016,2,Barguna,-16,141.55493042904797,District
2016,2,Barisal_Division,-16,1363.677805029362,Division
2016,2,Barisal_District,-16,364.3592823744981,District
2016,2,Bhola,-16,566.5499612252029,District
2016,2,Bogra,-16,144.76910804140627,District
2016,2,Brahamanbaria,-16,43.015851889296094,District
2016,2,Chandpur,-16,214.2952738734566,District
2016,2,Chittagong_Division,-16,1055.4474979747629,Division
2016,2,Chittagong_District,-16,81.11404961878453,District
2016,2,Chuadanga,-16,6.741640113913144,District
2016,2,Comilla,-16,23.271382470925257,District
2016,2,Cox's Bazar,-16,32.0646938244064,District
2016,2,Dhaka_Division,-16,1016.5768868513134,Division
2016,2,Dhaka_District,-16,48.60092359665672,District
2016,2,Dinajpur,-16,15.817609731414676,District
2016,2,Faridpur,-16,89.85363057837382,District
2016,2,Feni,-16,3.4910982128638173,District
2016,2,Gaibandha,-16,165.62240175396744,District
2016,2,Gazipur,-16,11.374688847108605,District
2016,2,Gopalganj,-16,9.007828191191791,District
2016,2,Habiganj,-16,21.75998091861596,District
2016,2,Jamalpur,-16,76.83992035228248,District
2016,2,Jessore,-16,54.43689878735831,District
2016,2,Jhalokati,-16,26.920979200689327,District
2016,2,Jhenaidah,-16,28.613662317107075,District
2016,2,Joypurhat,-16,1.8467076040058208,District
2016,2,Khagrachhari,-16,2.8938856668198527,District
2016,2,Khulna_Division,-16,773.5982633200483,Division
2016,2,Khulna_District,-16,183.6648028246973,District
2016,2,Kishoreganj,-16,69.0180885166016,District
2016,2,Kurigram,-16,315.3394875382622,District
2016,2,Kushtia,-16,57.62821994888941,District
2016,2,Lakshmipur,-16,249.65260508715943,District
2016,2,Lalmonirhat,-16,3.5218853588694854,District
2016,2,Madaripur,-16,42.8823911162952,District
2016,2,Magura,-16,8.82512867864583,District
2016,2,Manikganj,-16,141.87117498943772,District
2016,2,Maulvibazar,-16,42.08202906175704,District
2016,2,Meherpur,-16,2.436551271158854,District
2016,2,Munshiganj,-16,65.19720459961704,District
2016,2,Mymensingh,-16,23.79792633079809,District
2016,2,Naogaon,-16,84.25213246120174,District
2016,2,Narail,-16,19.903400523418345,District
2016,2,Narayanganj,-16,37.472136063124246,District
2016,2,Narsingdi,-16,50.334923628626655,District
2016,2,Natore,-16,16.461795132858445,District
2016,2,Nawabganj,-16,66.26889911914067,District
2016,2,Netrakona,-16,23.047310536052382,District
2016,2,Nilphamari,-16,2.235615587128524,District
2016,2,Noakhali,-16,96.99824705224036,District
2016,2,Pabna,-16,84.0050950575904,District
2016,2,Panchagarh,-16,2.5449620664139103,District
2016,2,Patuakhali,-16,188.69095182672723,District
2016,2,Pirojpur,-16,75.57948653254448,District
2016,2,Rajbari,-16,96.57857409257822,District
2016,2,Rajshahi_Division,-16,727.5278493363359,Division
2016,2,Rajshahi_District,-16,74.80360079556912,District
2016,2,Rangamati,-16,305.9324963582912,District
2016,2,Rangpur_Division,-16,512.9447929267575,Division
2016,2,Rangpur_District,-16,4.820818685014553,District
2016,2,Satkhira,-16,249.87035599897752,District
2016,2,Shariatpur,-16,143.65543747866505,District
2016,2,Sherpur,-16,3.247685691973039,District
2016,2,Sirajganj,-16,255.11170357004443,District
2016,2,Sunamganj,-16,125.9430438413718,District
2016,2,Sylhet_Division,-16,243.3744790489468,Division
2016,2,Sylhet_District,-16,53.58350188400352,District
2016,2,Tangail,-16,83.77174266777735,District
2016,2,Thakurgaon,-16,3.0362331596162684,District
2016,3,Bagerhat,-16,212.5219937151923,District
2016,3,Bandarban,-16,2.425773726236979,District
2016,3,Bangladesh,-16,5927.455914116031,National
2016,3,Barguna,-16,143.9121383424135,District
2016,3,Barisal_Division,-16,1408.772373471362,Division
2016,3,Barisal_District,-16,365.4848932064717,District
2016,3,Bhola,-16,604.3311938316405,District
2016,3,Bogra,-16,142.7215078539445,District
2016,3,Brahamanbaria,-16,41.687150227255664,District
2016,3,Chandpur,-16,212.41736622833176,District
2016,3,Chittagong_Division,-16,946.223865376203,Division
2016,3,Chittagong_District,-16,72.61476218079439,District
2016,3,Chuadanga,-16,6.2212685222235,District
2016,3,Comilla,-16,16.8769012354741,District
2016,3,Cox's Bazar,-16,24.074488988147223,District
2016,3,Dhaka_Division,-16,1016.9979187853248,Division
2016,3,Dhaka_District,-16,49.13965021995633,District
2016,3,Dinajpur,-16,10.565967514855236,District
2016,3,Faridpur,-16,90.0266455929036,District
2016,3,Feni,-16,2.579860195932904,District
2016,3,Gaibandha,-16,200.86390815653712,District
2016,3,Gazipur,-16,10.871649440199905,District
2016,3,Gopalganj,-16,8.424244922001378,District
2016,3,Habiganj,-16,10.879766771162672,District
2016,3,Jamalpur,-16,88.42519362884883,District
2016,3,Jessore,-16,35.19143367701824,District
2016,3,Jhalokati,-16,28.23746590994561,District
2016,3,Jhenaidah,-16,13.997542999708948,District
2016,3,Joypurhat,-16,0.9109066855009192,District
2016,3,Khagrachhari,-16,0.183285693359375,District
2016,3,Khulna_Division,-16,1034.0331385026195,Division
2016,3,Khulna_District,-16,283.7089546447458,District
2016,3,Kishoreganj,-16,71.16328123734682,District
2016,3,Kurigram,-16,376.97587379359646,District
2016,3,Kushtia,-16,87.42663368960636,District
2016,3,Lakshmipur,-16,265.6044006736215,District
2016,3,Lalmonirhat,-16,116.22059875511648,District
2016,3,Madaripur,-16,42.68090678644301,District
2016,3,Magura,-16,9.67601276515778,District
2016,3,Manikganj,-16,143.27921151586634,District
2016,3,Maulvibazar,-16,35.03780798903186,District
2016,3,Meherpur,-16,1.271608264568015,District
2016,3,Munshiganj,-16,63.02506874051394,District
2016,3,Mymensingh,-16,19.240608982230388,District
2016,3,Naogaon,-16,33.318429551531864,District
2016,3,Narail,-16,19.56668945217524,District
2016,3,Narayanganj,-16,35.69955438070621,District
2016,3,Narsingdi,-16,48.5913085592448,District
2016,3,Natore,-16,18.79736500006511,District
2016,3,Nawabganj,-16,56.41891937484684,District
2016,3,Netrakona,-16,17.837507520385262,District
2016,3,Nilphamari,-16,15.68425143132276,District
2016,3,Noakhali,-16,99.38936654689805,District
2016,3,Pabna,-16,89.95811980619638,District
2016,3,Panchagarh,-16,7.496643352546724,District
2016,3,Patuakhali,-16,190.89672533712084,District
2016,3,Pirojpur,-16,75.88720353179386,District
2016,3,Rajbari,-16,100.08019899903503,District
2016,3,Rajshahi_Division,-16,626.7388132642311,Division
2016,3,Rajshahi_District,-16,15.573546474195778,District
2016,3,Rangamati,-16,208.36759325467216,District
2016,3,Rangpur_Division,-16,745.9781176256893,Division
2016,3,Rangpur_District,-16,12.826103596771604,District
2016,3,Satkhira,-16,364.4383629205116,District
2016,3,Shariatpur,-16,137.25165391565952,District
2016,3,Sherpur,-16,1.869946621595435,District
2016,3,Sirajganj,-16,269.03781330863234,District
2016,3,Sunamganj,-16,71.2198942306832,District
2016,3,Sylhet_Division,-16,148.636506286106,Division
2016,3,Sylhet_District,-16,31.494461576845904,District
2016,3,Tangail,-16,89.36680805974272,District
2016,3,Thakurgaon,-16,5.333964409152882,District
2016,4,Bagerhat,-15,247.1081699002029,District
2016,4,Bandarban,-15,7.719365654457721,District
2016,4,Bangladesh,-15,7713.93096257881,National
2016,4,Barguna,-15,141.610966181093,District
2016,4,Barisal_Division,-15,1431.3562213998696,Division
2016,4,Barisal_District,-15,377.408996834792,District
2016,4,Bhola,-15,602.3744173880361,District
2016,4,Bogra,-15,169.77443218942622,District
2016,4,Brahamanbaria,-15,87.82392706565199,District
2016,4,Chandpur,-15,227.87029300285684,District
2016,4,Chittagong_Division,-15,1095.8445652595708,Division
2016,4,Chittagong_District,-15,91.86136216155798,District
2016,4,Chuadanga,-15,7.449693367758119,District
2016,4,Comilla,-15,26.588536832410405,District
2016,4,Cox's Bazar,-15,60.07014739047562,District
2016,4,Dhaka_Division,-15,1306.5923447271407,Division
2016,4,Dhaka_District,-15,61.68220939778264,District
2016,4,Dinajpur,-15,8.252337902290133,District
2016,4,Faridpur,-15,98.99115715848262,District
2016,4,Feni,-15,3.3156318350260428,District
2016,4,Gaibandha,-15,230.2266402339842,District
2016,4,Gazipur,-15,14.822115971273735,District
2016,4,Gopalganj,-15,11.192190924835328,District
2016,4,Habiganj,-15,52.4384407235524,District
2016,4,Jamalpur,-15,105.71659244468826,District
2016,4,Jessore,-15,43.84338373738893,District
2016,4,Jhalokati,-15,28.265436263013168,District
2016,4,Jhenaidah,-15,23.88097381042815,District
2016,4,Joypurhat,-15,0.7875636185585171,District
2016,4,Khagrachhari,-15,0.43022443359375,District
2016,4,Khulna_Division,-15,1305.356740647944,Division
2016,4,Khulna_District,-15,340.05762218212294,District
2016,4,Kishoreganj,-15,164.6663833780523,District
2016,4,Kurigram,-15,388.0351773885683,District
2016,4,Kushtia,-15,84.93629106200987,District
2016,4,Lakshmipur,-15,265.13702781123646,District
2016,4,Lalmonirhat,-15,21.812399985834084,District
2016,4,Madaripur,-15,49.69744462611445,District
2016,4,Magura,-15,11.20291532365962,District
2016,4,Manikganj,-15,158.4329151073951,District
2016,4,Maulvibazar,-15,151.35450791196004,District
2016,4,Meherpur,-15,3.214916717735141,District
2016,4,Munshiganj,-15,82.19671332264474,District
2016,4,Mymensingh,-15,22.854123046243096,District
2016,4,Naogaon,-15,18.58326270940564,District
2016,4,Narail,-15,20.81238535850184,District
2016,4,Narayanganj,-15,51.85376329153644,District
2016,4,Narsingdi,-15,63.66710807124306,District
2016,4,Natore,-15,17.781945368792123,District
2016,4,Nawabganj,-15,70.03045793424863,District
2016,4,Netrakona,-15,52.63996392741268,District
2016,4,Nilphamari,-15,13.24757553121553,District
2016,4,Noakhali,-15,104.3115842396217,District
2016,4,Pabna,-15,98.43218538769152,District
2016,4,Panchagarh,-15,4.417093841145834,District
2016,4,Patuakhali,-15,198.61582204388404,District
2016,4,Pirojpur,-15,83.05757719370416,District
2016,4,Rajbari,-15,109.0516732072956,District
2016,4,Rajshahi_Division,-15,756.1807295781061,Division
2016,4,Rajshahi_District,-15,81.31784800534238,District
2016,4,Rangamati,-15,220.7126132059513,District
2016,4,Rangpur_Division,-15,684.4467708757389,Division
2016,4,Rangpur_District,-15,12.818037313108915,District
2016,4,Satkhira,-15,522.8377168404683,District
2016,4,Shariatpur,-15,154.3864189827551,District
2016,4,Sherpur,-15,2.495774839116115,District
2016,4,Sirajganj,-15,299.46777457141576,District
2016,4,Sunamganj,-15,417.1344214365504,District
2016,4,Sylhet_Division,-15,1134.0629717861905,Division
2016,4,Sylhet_District,-15,513.1247859067323,District
2016,4,Tangail,-15,102.21622013815876,District
2016,4,Thakurgaon,-15,5.627722442746632,District
2016,5,Bagerhat,-14,521.5225996254978,District
2016,5,Bandarban,-14,13.000135638985908,District
2016,5,Bangladesh,-14,13103.805164958769,National
2016,5,Barguna,-14,449.51942604006905,District
2016,5,Barisal_Division,-14,2376.507950795475,Division
2016,5,Barisal_District,-14,513.4398110825367,District
2016,5,Bhola,-14,716.3578184601103,District
2016,5,Bogra,-14,177.12065477302392,District
2016,5,Brahamanbaria,-14,203.90923996671248,District
2016,5,Chandpur,-14,254.8017769876112,District
2016,5,Chittagong_Division,-14,1457.5579776243756,Division
2016,5,Chittagong_District,-14,108.5381493379214,District
2016,5,Chuadanga,-14,7.074799374272365,District
2016,5,Comilla,-14,88.89199019346265,District
2016,5,Cox's Bazar,-14,80.90407860395219,District
2016,5,Dhaka_Division,-14,2718.7830759456765,Division
2016,5,Dhaka_District,-14,80.7821402340188,District
2016,5,Dinajpur,-14,15.72833894290748,District
2016,5,Faridpur,-14,105.75897744276185,District
2016,5,Feni,-14,10.021322920327814,District
2016,5,Gaibandha,-14,245.63554339242864,District
2016,5,Gazipur,-14,53.82543132018229,District
2016,5,Gopalganj,-14,97.98066747720593,District
2016,5,Habiganj,-14,232.7680103755092,District
2016,5,Jamalpur,-14,125.00774214458104,District
2016,5,Jessore,-14,56.44826684985832,District
2016,5,Jhalokati,-14,68.05018967059591,District
2016,5,Jhenaidah,-14,16.590366627726716,District
2016,5,Joypurhat,-14,0.8966088090571384,District
2016,5,Khagrachhari,-14,0.5581954677734375,District
2016,5,Khulna_Division,-14,1842.913492124334,Division
2016,5,Khulna_District,-14,453.523061086845,District
2016,5,Kishoreganj,-14,801.9972392665276,District
2016,5,Kurigram,-14,411.4376584672563,District
2016,5,Kushtia,-14,91.07314480651432,District
2016,5,Lakshmipur,-14,293.1618538606234,District
2016,5,Lalmonirhat,-14,42.37616644178158,District
2016,5,Madaripur,-14,68.99010982548639,District
2016,5,Magura,-14,17.25714415438495,District
2016,5,Manikganj,-14,165.3553702625575,District
2016,5,Maulvibazar,-14,313.5852370627527,District
2016,5,Meherpur,-14,3.5574219897326897,District
2016,5,Munshiganj,-14,103.4332895612056,District
2016,5,Mymensingh,-14,47.99345946119792,District
2016,5,Naogaon,-14,18.473287979078588,District
2016,5,Narail,-14,61.88959319879744,District
2016,5,Narayanganj,-14,64.26072405145909,District
2016,5,Narsingdi,-14,96.35897407844286,District
2016,5,Natore,-14,18.667050268527884,District
2016,5,Nawabganj,-14,64.42415243170576,District
2016,5,Netrakona,-14,505.1443177431372,District
2016,5,Nilphamari,-14,22.217468673146445,District
2016,5,Noakhali,-14,199.8194546317862,District
2016,5,Pabna,-14,116.9428405345206,District
2016,5,Panchagarh,-14,5.605397906552546,District
2016,5,Patuakhali,-14,439.0954283658469,District
2016,5,Pirojpur,-14,190.01371846385584,District
2016,5,Rajbari,-14,109.90061376682756,District
2016,5,Rajshahi_Division,-14,809.079349080932,Division
2016,5,Rajshahi_District,-14,78.50193949902722,District
2016,5,Rangamati,-14,203.94562935411685,District
2016,5,Rangpur_Division,-14,770.8286023609414,Division
2016,5,Rangpur_District,-14,25.845586112837005,District
2016,5,Satkhira,-14,613.9593826924063,District
2016,5,Shariatpur,-14,167.66143277963772,District
2016,5,Sherpur,-14,4.955895660937501,District
2016,5,Sirajganj,-14,334.0470570187004,District
2016,5,Sunamganj,-14,1820.917605465044,District
2016,5,Sylhet_Division,-14,3128.013538918107,Division
2016,5,Sylhet_District,-14,760.7239991055109,District
2016,5,Tangail,-14,119.33188434228715,District
2016,5,Thakurgaon,-14,1.969595593259804,District
2016,6,Bagerhat,-13,671.5144700179223,District
2016,6,Bandarban,-13,3.746457052611826,District
2016,6,Bangladesh,-13,17100.862178989926,National
2016,6,Barguna,-13,323.7986156115458,District
2016,6,Barisal_Division,-13,2375.184821098656,Division
2016,6,Barisal_District,-13,638.0410256174827,District
2016,6,Bhola,-13,682.7059774795193,District
2016,6,Bogra,-13,208.50136743549703,District
2016,6,Brahamanbaria,-13,425.1150174339954,District
2016,6,Chandpur,-13,291.1208387256354,District
2016,6,Chittagong_Division,-13,2085.922542147849,Division
2016,6,Chittagong_District,-13,154.88593619633505,District
2016,6,Chuadanga,-13,9.706146258658851,District
2016,6,Comilla,-13,175.49742324784808,District
2016,6,Cox's Bazar,-13,302.1160002135955,District
2016,6,Dhaka_Division,-13,3748.385694884363,Division
2016,6,Dhaka_District,-13,114.86562770769376,District
2016,6,Dinajpur,-13,26.87548017661612,District
2016,6,Faridpur,-13,118.76268566352248,District
2016,6,Feni,-13,14.751816522966443,District
2016,6,Gaibandha,-13,308.0949463833257,District
2016,6,Gazipur,-13,101.35936278214224,District
2016,6,Gopalganj,-13,175.67088991390924,District
2016,6,Habiganj,-13,629.9903459961171,District
2016,6,Jamalpur,-13,166.56497042411922,District
2016,6,Jessore,-13,99.73787612562045,District
2016,6,Jhalokati,-13,89.08068970292204,District
2016,6,Jhenaidah,-13,21.99985263056067,District
2016,6,Joypurhat,-13,3.907298272051164,District
2016,6,Khagrachhari,-13,0.7731571043198529,District
2016,6,Khulna_Division,-13,2465.3771744860496,Division
2016,6,Khulna_District,-13,620.6879748126042,District
2016,6,Kishoreganj,-13,1193.8511752157176,District
2016,6,Kurigram,-13,522.5535904642765,District
2016,6,Kushtia,-13,117.33775796461023,District
2016,6,Lakshmipur,-13,283.9132260505169,District
2016,6,Lalmonirhat,-13,59.078449491176485,District
2016,6,Madaripur,-13,90.21908762077204,District
2016,6,Magura,-13,19.57901542501531,District
2016,6,Manikganj,-13,200.4026943947612,District
2016,6,Maulvibazar,-13,460.8693678720088,District
2016,6,Meherpur,-13,2.6499068032437187,District
2016,6,Munshiganj,-13,129.36781410483312,District
2016,6,Mymensingh,-13,78.97031551029026,District
2016,6,Naogaon,-13,110.53333838796338,District
2016,6,Narail,-13,73.60354957211244,District
2016,6,Narayanganj,-13,83.9622737583793,District
2016,6,Narsingdi,-13,141.25228819108108,District
2016,6,Natore,-13,60.07651852729403,District
2016,6,Nawabganj,-13,59.18209615924484,District
2016,6,Netrakona,-13,637.0109005184427,District
2016,6,Nilphamari,-13,35.63995689378448,District
2016,6,Noakhali,-13,191.270472990874,District
2016,6,Pabna,-13,273.05376916339253,District
2016,6,Panchagarh,-13,16.06948213557368,District
2016,6,Patuakhali,-13,430.3137200729704,District
2016,6,Pirojpur,-13,211.21169080778952,District
2016,6,Rajbari,-13,120.05077754646152,District
2016,6,Rajshahi_Division,-13,1335.8032697112085,Division
2016,6,Rajshahi_District,-13,35.33864395969288,District
2016,6,Rangamati,-13,242.7203524782093,District
2016,6,Rangpur_Division,-13,1012.2412697156908,Division
2016,6,Rangpur_District,-13,39.018330138070645,District
2016,6,Satkhira,-13,828.5388042400275,District
2016,6,Shariatpur,-13,188.41522408754224,District
2016,6,Sherpur,-13,15.124789974157473,District
2016,6,Sirajganj,-13,585.1913122962815,District
2016,6,Sunamganj,-13,2124.2394624284584,District
2016,6,Sylhet_Division,-13,4077.802989017342,Division
2016,6,Sylhet_District,-13,862.6760802756362,District
2016,6,Tangail,-13,192.4803864594056,District
2016,6,Thakurgaon,-13,4.895473104304536,District
2016,7,Bagerhat,-13,725.5493298682559,District
2016,7,Bandarban,-13,17.56634302022442,District
2016,7,Bangladesh,-13,28853.975653351656,National
2016,7,Barguna,-13,236.12991418955664,District
2016,7,Barisal_Division,-13,2665.844884275271,Division
2016,7,Barisal_District,-13,677.0239710032403,District
2016,7,Bhola,-13,820.6756980847613,District
2016,7,Bogra,-13,932.3720442421806,District
2016,7,Brahamanbaria,-13,716.538203706242,District
2016,7,Chandpur,-13,325.5481121847844,District
2016,7,Chittagong_Division,-13,3019.879387893113,Division
2016,7,Chittagong_District,-13,211.94607223738123,District
2016,7,Chuadanga,-13,22.2208872856924,District
2016,7,Comilla,-13,344.13834691452945,District
2016,7,Cox's Bazar,-13,281.09814024977806,District
2016,7,Dhaka_Division,-13,6836.296387992476,Division
2016,7,Dhaka_District,-13,181.1589107128063,District
2016,7,Dinajpur,-13,411.9648702345476,District
2016,7,Faridpur,-13,273.9738788408624,District
2016,7,Feni,-13,66.57182612227332,District
2016,7,Gaibandha,-13,654.165327614477,District
2016,7,Gazipur,-13,173.9677652796875,District
2016,7,Gopalganj,-13,152.44953595507047,District
2016,7,Habiganj,-13,776.4453200373046,District
2016,7,Jamalpur,-13,470.5553552272596,District
2016,7,Jessore,-13,329.8555032733189,District
2016,7,Jhalokati,-13,136.11449602219648,District
2016,7,Jhenaidah,-13,123.17929087241878,District
2016,7,Joypurhat,-13,359.5818774963691,District
2016,7,Khagrachhari,-13,4.833644876011029,District
2016,7,Khulna_Division,-13,3285.572928267713,Division
2016,7,Khulna_District,-13,760.3516441000924,District
2016,7,Kishoreganj,-13,1444.5996388453295,District
2016,7,Kurigram,-13,946.5807429607776,District
2016,7,Kushtia,-13,170.3018041749809,District
2016,7,Lakshmipur,-13,374.3325472099755,District
2016,7,Lalmonirhat,-13,245.9611160626333,District
2016,7,Madaripur,-13,125.932624388017,District
2016,7,Magura,-13,84.01441562447913,District
2016,7,Manikganj,-13,378.4923440072613,District
2016,7,Maulvibazar,-13,498.055488321124,District
2016,7,Meherpur,-13,8.965318706334251,District
2016,7,Munshiganj,-13,181.9906137531939,District
2016,7,Mymensingh,-13,507.0700323265284,District
2016,7,Naogaon,-13,919.267250980964,District
2016,7,Narail,-13,94.04570317742798,District
2016,7,Narayanganj,-13,134.33175669357755,District
2016,7,Narsingdi,-13,225.44271158554707,District
2016,7,Natore,-13,334.46621990971573,District
2016,7,Nawabganj,-13,273.5489658690449,District
2016,7,Netrakona,-13,1418.258823016814,District
2016,7,Nilphamari,-13,279.9589254478862,District
2016,7,Noakhali,-13,325.2130993752754,District
2016,7,Pabna,-13,509.12508000034114,District
2016,7,Panchagarh,-13,201.29557166592383,District
2016,7,Patuakhali,-13,573.4674664351062,District
2016,7,Pirojpur,-13,222.3923057088005,District
2016,7,Rajbari,-13,189.3483230542241,District
2016,7,Rajshahi_Division,-13,4860.606965488018,Division
2016,7,Rajshahi_District,-13,496.64062527001823,District
2016,7,Rangamati,-13,352.0746455823261,District
2016,7,Rangpur_Division,-13,3251.1282818572263,Division
2016,7,Rangpur_District,-13,359.9376208283434,District
2016,7,Satkhira,-13,967.056010171538,District
2016,7,Shariatpur,-13,236.2251974811008,District
2016,7,Sherpur,-13,180.82107158112737,District
2016,7,Sirajganj,-13,1035.528353126522,District
2016,7,Sunamganj,-13,2465.269485232278,District
2016,7,Sylhet_Division,-13,4934.464991001001,Division
2016,7,Sylhet_District,-13,1194.6658006804078,District
2016,7,Tangail,-13,561.5904162543736,District
2016,7,Thakurgaon,-13,151.22397177219293,District
2016,8,Bagerhat,-13,764.6718154215345,District
2016,8,Bandarban,-13,29.18126441108302,District
2016,8,Bangladesh,-13,23080.641755686906,National
2016,8,Barguna,-13,316.94206423272004,District
2016,8,Barisal_Division,-13,2879.3121774747374,Division
2016,8,Barisal_District,-13,738.8509671772789,District
2016,8,Bhola,-13,815.092974370591,District
2016,8,Bogra,-13,366.1809663823641,District
2016,8,Brahamanbaria,-13,648.3159197456876,District
2016,8,Chandpur,-13,335.8514076382772,District
2016,8,Chittagong_Division,-13,2982.207816093852,Division
2016,8,Chittagong_District,-13,309.59435686767023,District
2016,8,Chuadanga,-13,46.67992513044194,District
2016,8,Comilla,-13,225.8892881137871,District
2016,8,Cox's Bazar,-13,356.0239769126654,District
2016,8,Dhaka_Division,-13,5798.160098076432,Division
2016,8,Dhaka_District,-13,189.1698419864697,District
2016,8,Dinajpur,-13,126.55793451328896,District
2016,8,Faridpur,-13,410.1012364830924,District
2016,8,Feni,-13,59.56536498228405,District
2016,8,Gaibandha,-13,374.7808571274888,District
2016,8,Gazipur,-13,169.51954824575662,District
2016,8,Gopalganj,-13,178.92322517485078,District
2016,8,Habiganj,-13,558.956181362907,District
2016,8,Jamalpur,-13,275.6542838402572,District
2016,8,Jessore,-13,505.5714896774623,District
2016,8,Jhalokati,-13,128.72016784174707,District
2016,8,Jhenaidah,-13,169.48719954720826,District
2016,8,Joypurhat,-13,21.058276100892314,District
2016,8,Khagrachhari,-13,8.113280583620558,District
2016,8,Khulna_Division,-13,3833.975845111085,Division
2016,8,Khulna_District,-13,810.3439502615812,District
2016,8,Kishoreganj,-13,1349.400159020562,District
2016,8,Kurigram,-13,564.584580613376,District
2016,8,Kushtia,-13,209.6250437401925,District
2016,8,Lakshmipur,-13,368.2830465610365,District
2016,8,Lalmonirhat,-13,82.09140813644694,District
2016,8,Madaripur,-13,150.5956745148055,District
2016,8,Magura,-13,133.5579157721584,District
2016,8,Manikganj,-13,459.4371392513134,District
2016,8,Maulvibazar,-13,334.77454521355673,District
2016,8,Meherpur,-13,16.158075877933516,District
2016,8,Munshiganj,-13,151.01703896491654,District
2016,8,Mymensingh,-13,238.0546525964652,District
2016,8,Naogaon,-13,394.6079161196648,District
2016,8,Narail,-13,118.62898147289746,District
2016,8,Narayanganj,-13,111.33730513260186,District
2016,8,Narsingdi,-13,200.0494339368836,District
2016,8,Natore,-13,252.0948615171031,District
2016,8,Nawabganj,-13,220.40811793488453,District
2016,8,Netrakona,-13,809.5945780074101,District
2016,8,Nilphamari,-13,59.536999871392425,District
2016,8,Noakhali,-13,261.8502341319279,District
2016,8,Pabna,-13,535.5547484895067,District
2016,8,Panchagarh,-13,23.802845528664992,District
2016,8,Patuakhali,-13,633.9414132904765,District
2016,8,Pirojpur,-13,245.72485014411384,District
2016,8,Rajbari,-13,278.0362730604133,District
2016,8,Rajshahi_Division,-13,2825.44470619182,Division
2016,8,Rajshahi_District,-13,269.81476750866227,District
2016,8,Rangamati,-13,379.52431292040825,District
2016,8,Rangpur_Division,-13,1333.4606743241857,Division
2016,8,Rangpur_District,-13,70.89975744515931,District
2016,8,Satkhira,-13,1059.2135904109757,District
2016,8,Shariatpur,-13,266.18426288061823,District
2016,8,Sherpur,-13,56.25038899033012,District
2016,8,Sirajganj,-13,765.6788655107733,District
2016,8,Sunamganj,-13,2019.1305133513945,District
2016,8,Sylhet_Division,-13,3427.9132926302186,Division
2016,8,Sylhet_District,-13,515.0315906307176,District
2016,8,Tangail,-13,504.7517014608151,District
2016,8,Thakurgaon,-13,31.18356491043964,District
2016,9,Bagerhat,-14,607.5794334775121,District
2016,9,Bandarban,-14,7.177970142091759,District
2016,9,Bangladesh,-14,17529.764334306295,National
2016,9,Barguna,-14,248.39644345156643,District
2016,9,Barisal_Division,-14,2152.081121302398,Division
2016,9,Barisal_District,-14,486.3763884767152,District
2016,9,Bhola,-14,803.214786883091,District
2016,9,Bogra,-14,223.3936440544041,District
2016,9,Brahamanbaria,-14,519.2577379947611,District
2016,9,Chandpur,-14,276.3809384777996,District
2016,9,Chittagong_Division,-14,2094.174085622435,Division
2016,9,Chittagong_District,-14,127.0984877491576,District
2016,9,Chuadanga,-14,14.402009656962315,District
2016,9,Comilla,-14,99.49920409420942,District
2016,9,Cox's Bazar,-14,196.3900444353781,District
2016,9,Dhaka_Division,-14,4189.000901489139,Division
2016,9,Dhaka_District,-14,135.39833519471878,District
2016,9,Dinajpur,-14,26.173096113001687,District
2016,9,Faridpur,-14,282.62348160075794,District
2016,9,Feni,-14,8.79641674643459,District
2016,9,Gaibandha,-14,325.76702828279684,District
2016,9,Gazipur,-14,103.30677279525884,District
2016,9,Gopalganj,-14,70.54902783319547,District
2016,9,Habiganj,-14,359.3839771805567,District
2016,9,Jamalpur,-14,193.66870957946165,District
2016,9,Jessore,-14,325.25086064209944,District
2016,9,Jhalokati,-14,78.95912260209867,District
2016,9,Jhenaidah,-14,50.91212344610909,District
2016,9,Joypurhat,-14,1.3837981853170955,District
2016,9,Khagrachhari,-14,8.37611452165671,District
2016,9,Khulna_Division,-14,2720.6962200427124,Division
2016,9,Khulna_District,-14,564.2841118867152,District
2016,9,Kishoreganj,-14,1232.7002199515405,District
2016,9,Kurigram,-14,523.9289603557326,District
2016,9,Kushtia,-14,168.81378676592757,District
2016,9,Lakshmipur,-14,318.2977941227781,District
